Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,S08_Rain_Amount,S107_Rain_Amount,S108_Rain_Amount,S78_Rain_Amount,S79_Rain_Amount,S88_Rain_Amount
14.323877558809212,5.593648754819625,7.875072817253316,16.15651876252964,2.1717995818047533,103.81633109864518,16.324084459414784,33.45988961568882,17.698379699339643,8.311614216679729,0.0,0.0,0.0,0.0,0.0,0.0
4.51519866073446,12.504241508106706,17.928408719803443,7.113494784522061,3.1912658323791168,84.5783681928983,13.536750598825803,27.35813735722847,15.00697381587802,4.37909338624312,0.0,0.0,0.0,0.0,0.0,0.1
30.440309633668758,51.244450414656384,32.338904591296284,65.07035237331218,21.790813289261333,188.83387980794632,34.66068777347329,74.19808869607719,58.55397994223977,30.774874554038895,1.2,2.1,4.1,4.3,1.5,2.2
7.682930183548161,9.88136603053236,4.005873006256833,5.122545887485723,0.0,74.19330585092837,2.490626293602723,11.851014420134048,9.531569206071415,9.449315419000383,0.0,0.0,0.0,0.0,0.0,0.0
0.7623531332442531,6.971613432085697,4.695826791961345,17.523665733460707,3.2756260356945526,87.56528979760543,0.0,10.773952646943547,0.19360223125641993,11.024700454151962,0.0,0.0,0.0,0.0,0.0,0.0
4.240993076019554,12.962546889557558,2.47646813907419,10.79758971847719,5.007400682618227,70.65284219115465,0.0,14.241518250098888,13.077050900593996,10.384611236536271,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.901253511784641,7.761536261125046,4.590112406660151,0.8361500859755445,73.80398377712189,0.0,5.950968584215262,15.118535562871664,11.12151745509265,0.0,0.0,0.0,0.0,0.0,0.0
13.464548115936827,6.0721212237716635,5.232671699697357,4.4316576576058395,0.0,69.26908164342693,11.502728932995419,8.9676519785513,9.331954121354103,5.114556168902966,0.0,0.0,0.1,0.0,0.0,0.0
1.9983968311337161,0.0,0.0,9.64596032172814,3.795786371340456,59.233731068698226,10.450694680874385,10.182826139222728,5.763594497951626,2.2785729185244747,0.0,0.0,0.0,0.0,0.0,0.0
0.2277242970157663,11.104125421988684,1.858208269667535,10.430571492970419,9.374330923360752,67.67684643091812,16.921665007457236,0.0,11.605972989649587,8.079147125528277,0.0,0.0,0.0,0.0,0.0,0.0
5.709730948421305,14.542909306098567,3.7968496055626124,16.08155075651539,6.883311236769831,113.44127451035286,17.425627252655516,12.12828880999633,19.34753484396631,12.59697292096001,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.814808569428035,4.022402305884033,10.533878753391544,6.538765153750872,71.79570139702004,8.561324933680138,6.402904104726497,10.231729890050714,1.6919230095351845,0.0,0.0,0.0,0.0,0.0,0.0
25.84302120243442,25.065592408874263,15.702568066861389,35.081543367305194,5.813953080578878,113.60662415597305,11.566963610754803,25.00700915551864,11.604839685595588,18.49240845423238,1.4,2.1,1.0,1.5,0.8,1.3
0.0,0.0,7.503723058291057,8.228693916647728,10.331042968718256,78.7859236365568,0.0,15.02516584176967,2.0064057616310804,3.1343892614379345,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3379121207883102,10.42897626855583,7.87753473250928,68.82437204065502,1.2623364185524917,5.78588587327945,14.226147208634611,2.157077305176078,0.0,0.0,0.0,0.0,0.0,0.0
5.667544963816636,15.845756678637777,8.9973040197759,19.133345850431557,0.0,85.31978944897014,0.0,8.00983243957923,8.122934843328574,14.714211493452778,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.85604176238149,13.636252250507795,81.10954720062946,14.387809018025019,4.696030809284305,10.430107880968293,8.520712643593209,0.0,0.0,0.0,0.0,0.0,0.0
4.391564369099652,0.0,4.123889876676405,0.0,0.0,73.83625592800517,0.519359393338658,0.0,13.95905641111557,1.4723424387123654,0.0,0.0,0.0,0.0,0.0,0.0
3.0367841873089723,0.0,2.9154385660013293,0.0,0.5054361497768503,60.80411652663629,3.7824958353493985,16.134825802586388,6.2617284168369975,6.337994385172822,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11.25871528386246,0.7612611823572348,14.592889271618171,0.0,101.25997464811782,21.90830936098159,1.8416935212860825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.948917668922301,5.558993530749314,3.8247237827803873,0.5306549931965042,96.37584889884883,0.0,5.989189051418823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.875852276119335,0.0,0.0,7.269518365134648,2.86842178301688,57.533087336013615,9.630561875188134,0.0,13.305775542731423,15.90273972370004,0.0,0.0,0.0,0.0,0.0,0.0
6.0918702793861925,2.0259124360729768,5.463690676871967,0.25215657687192544,10.90751548500086,90.27401292718585,0.0,10.28418860567679,5.473731408046402,4.4677582419369335,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4369403359471056,1.4447116415996286,7.86524385723376,0.0,64.31542703642437,13.209982367899498,5.255301149766996,9.689452060802383,2.5762785176777974,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.9573090146580636,0.0,0.07604667920777812,66.6157355238401,1.5197723518887383,5.521568401557399,4.22182221921305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.452923609114091,32.00245164218125,20.43577926145008,30.04670304765507,0.0,101.22774962554968,21.39543050659273,23.19399211644627,16.80205004647266,10.020225032031552,0.8,6.7,0.0,0.2,0.0,0.3
3.5458964717559014,11.538146709949318,3.6754140664736545,4.827949022818098,0.0,71.17135161395488,7.0610529751204885,0.0,8.657544299291382,8.128763407247787,0.0,0.0,0.0,0.0,0.0,0.0
22.213507576768112,3.1104469752562576,6.8562109951689845,2.5132518303126155,3.923135958314604,80.03516158738469,6.2678343648831465,7.285457563490893,10.446264002971658,1.2454963567940978,0.0,0.0,0.0,0.0,0.0,0.0
13.346961738377962,12.390389091219593,0.0,7.740633912369965,11.289409629583215,54.14765168207788,14.100097710691042,0.0,6.033926205568177,8.306935974323297,0.0,0.0,0.0,0.0,0.0,0.0
4.713782868667827,7.983664306904263,0.5098046417049651,10.224961197626323,2.051068755105778,67.57070493563151,10.504537785051086,12.854795682369664,9.40568430672209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.953816637585584,8.229636958793627,4.699930649468879,0.6983672921667585,0.0,95.78429957170096,5.178399611374159,13.56319032273401,2.5804077720406506,4.935082374714361,0.0,0.0,0.0,0.0,0.0,0.0
13.859897229663234,0.0,0.0,0.0,4.269685223712398,84.49703825061137,0.0,0.0,1.754649146176311,9.338887798009726,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.427274563152511,3.1444012174019265,8.836555915560517,4.729391934860354,66.66351749036268,0.0,0.0,5.177952931136248,1.962972410680227,0.0,0.0,0.0,0.0,0.0,0.0
3.254658995905121,5.78428215996947,9.420142599309678,10.454253213106531,0.0,104.1530572220126,0.0,0.0,2.5768274998280303,7.5517479139114645,0.0,0.0,0.0,0.0,0.0,0.0
9.954201525365646,15.026519050065547,13.379587201793761,12.393482126205614,8.16586416048044,128.42994266986247,5.616046790298929,26.582412307614057,11.61174894202247,18.012232186841537,1.9,16.4,5.6,3.8,6.3,2.1
11.373395462862382,4.082547123644974,10.391964175539588,10.802078345077156,1.2879340933221761,93.70431007920966,17.339898685939424,10.999405637304017,12.856187473982091,1.5430504844492523,0.3,0.2,0.3,0.5,0.5,0.7
2.1814675493247098,3.1090460962018454,2.640520294112525,0.0,0.0,69.70643395865655,26.711366450851443,0.0,7.201129620968216,6.4661195305137715,0.0,0.0,0.0,0.0,0.0,0.0
3.0690636807374614,0.0,5.1861994448670306,7.035133468530694,0.0,63.55540995836995,0.0,4.077978499858901,13.989944028351761,6.997650116222479,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13.186881370366665,0.36600015039356126,10.014184681241431,5.156752970024832,83.33390128906612,6.610945712634697,8.079700782317508,14.499120476531568,11.356355861928424,0.1,0.2,0.2,0.1,0.2,0.1
2.6822105225512765,7.437337324882468,7.736247322741628,3.6944188630987784,3.6491015024866833,65.58612028118404,8.106375295799626,4.509511754146932,0.0,5.058137536416899,0.0,0.0,0.0,0.0,0.0,0.0
0.7288020314238727,0.0,2.524775721039904,2.3266169636653937,2.004973032687286,69.30360868319946,9.197184176455135,8.624829502967975,5.296226190359788,1.7077193100356245,0.0,0.0,0.0,0.0,0.0,0.0
7.775904542195791,15.021954561517795,11.329117743789459,13.589462393973362,0.0,71.14994909539774,6.943962188888434,10.044903465052137,8.820215059048445,8.680165192690238,0.1,3.5,0.7,0.8,0.3,0.2
0.3939557446950287,28.468029641048297,13.174822663338217,4.360587330425205,0.9527110789814083,92.18065349905687,4.846456359984075,3.38453287132814,8.424981843361905,1.4564450301289067,0.0,0.0,1.4,1.4,6.4,1.2
2.4075172957122275,0.0,7.388165077750429,4.194459023019067,0.0,72.77047767722658,18.489504819105502,1.3955713288654712,6.797365868410741,8.414823354849704,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.3905754087671864,3.1093285999789466,1.1066595172343814,1.736181413597972,80.3586929218388,11.296027505491757,4.162554089438911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.0884120872422764,0.0,74.44665690233263,0.0,6.80042084775106,0.0,1.5741158569017768,0.0,0.0,0.0,0.0,0.0,0.0
2.6490009265946792,6.784071344314726,0.0,5.54286086260478,0.0,93.23172897416136,1.7138445407196357,0.0,0.22533517109469076,1.8517648132644866,0.0,0.0,0.0,0.0,0.0,0.0
21.41815635237072,19.71128990649878,26.87473482296597,43.99148443711709,3.7681233583252873,174.94374655748797,12.610632428462543,38.532603873120486,30.98022322355949,18.556274893730695,1.3,0.3,15.6,4.6,4.3,4.4
0.0,4.53504751427829,4.168807041892592,0.0,2.1046924169405146,105.03603131838477,0.0,4.535980456417686,7.001033694568369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
